nm1424426	Loïc Bouladjat	\N	\N	camera_department	tt4912910,tt2024343,tt1550312,tt0926759
nm1424427	Marine Bourassin	\N	\N	actress	tt0244289,tt0119393
nm1424428	Bechir Bouzaiane	\N	\N	actor	tt0292217
nm1424429	Walid Bouzayane	\N	\N	actor	tt0292217
nm1424430	M.D.S. Bovine	\N	\N	producer	tt0183157
nm1424432	Delphine Boyer	\N	\N	make_up_department	tt0416097,tt1719623,tt0376950
nm1424433	Peggy Bozeman	\N	\N	actress	tt0376558
nm1424434	Lyuto Bozhev	\N	\N	writer	tt0376829
nm1424435	Loes Braam	\N	\N	make_up_department,casting_department	tt0144726,tt0284534,tt0140056
nm1424436	Svein Erik Braathen	\N	\N	art_department	tt0376665
nm1424437	Caroline Gendron	1979	\N	actress	tt0757865,tt0318171,tt0376569,tt0413614
nm1424438	Lester Brachman	\N	\N	miscellaneous	tt0118870
nm1424439	Kenny Bradshaw	\N	\N	stunts	tt0097334
nm1424440	Mordechai Braitbart	\N	\N	actor	tt0274597
nm1424441	Carsten Bramsen	1977	\N	cinematographer,editorial_department,editor	tt0466395,tt0342735,tt1291071,tt0492873
nm1424442	Majken Bramstrup	\N	\N	miscellaneous,production_manager	tt0357608,tt0354575,tt7107620
nm1424443	Evanne Brand	\N	\N	miscellaneous	tt0143788,tt0095020
nm1424445	Mladen Brandjolica	\N	1970	actor	tt0181125,tt1458610,tt0180801,tt0170712
nm1424446	Aurelija Brankovic	\N	\N	production_designer	tt0324432
nm1424447	Ed Brassard	\N	\N	actor	tt0350869
nm1424448	Toula Bratsou	\N	\N	actress	tt0207290
nm1424449	Ron Braverman	\N	\N	miscellaneous,producer,writer	tt0376487,tt2307673,tt1910629,tt1770642
nm1424450	Eli Bravo	\N	\N	writer	tt0362364
nm1424451	Damien Brejaud	\N	\N	actor	tt0229930
nm1424452	Julia Brescia	\N	\N	writer	tt0376993
nm1424453	Martine Breson	\N	\N		tt0351850
nm1424454	Floreal Briasco	\N	\N	actress	tt0089794
nm1424455	Raz Bricker	\N	\N	actor	tt1814994,tt0376558
nm1424456	Kim Brink	\N	\N		tt0376600
nm1424457	Randy Broadrick	\N	\N		\N
nm1424458	Mark Brock	\N	\N	actor	tt0337609
nm1424459	Irina Brosalin	\N	\N	miscellaneous	tt0333611
nm1424460	Leisa Brosi	\N	\N	actress	tt0191745
nm1424461	The Wilburn Brothers	\N	\N	soundtrack,actor	tt1487981,tt2823390,tt0063591,tt1151377
nm1424462	Josef Broukal	1946	\N	actor	tt0130242,tt0863054,tt1031290,tt1342151
nm1424463	Nicole Brown Simpson	1959	1994	actress	tt0080615,tt2522208
nm1424464	Clarence F. Brown	\N	\N	soundtrack	tt0046435
nm1424465	Jennifer Michelle Brown	\N	\N	actress	tt2048688,tt0390185,tt0203259,tt4002218
nm1424466	Wayne A. Brown	\N	\N	writer,producer,director	tt0965449,tt0376645,tt0452594,tt0965398
nm1424467	Camille Brugere	\N	\N	production_manager,miscellaneous	tt4302562,tt1035736,tt1459012,tt2788556
nm1424468	Claudius Brusee	\N	\N	miscellaneous	tt0128251
nm1424469	Bualò	\N	\N	actor	tt0407063,tt1013548
nm1424470	László Buda	\N	\N	composer	tt0077197
nm1424472	Lee Buers	\N	\N	editor,editorial_department	tt3713822,tt0875050,tt1160199,tt1691139
nm1424473	Malaika Bugjo	\N	\N	actress	tt0376918
nm1424474	Joe Bunn	\N	\N	actor	tt0158632
nm1424475	Cavan Bunting	\N	\N	producer,miscellaneous	tt0376282,tt0376281
nm1424476	Sophie Burden	\N	\N	transportation_department,miscellaneous	tt1565069,tt0289043,tt0484111,tt1486190
nm1424477	Christian Burgdorff	\N	\N	visual_effects,miscellaneous,producer	tt0421994,tt1654523,tt0110604,tt3606698
nm1424478	Genola Burke	\N	\N	actress	tt0453543,tt0364237
nm1424479	Valaya Marie Burke	\N	\N	actress	tt0364237
nm1424480	Zoe Burrell	\N	\N	miscellaneous	tt0218000
nm1424482	Kristian Burrows	\N	\N	miscellaneous	tt0266634,tt0289589,tt0266629,tt0243907
nm1424483	Guillermo Buttini	\N	\N	actor	tt0346765
nm1424484	Jordi Buxó	\N	\N	actor,art_department,art_director	tt0475672,tt0365697,tt0376838,tt4811564
nm1424485	Dustin J. Byerley	\N	\N	miscellaneous	tt0373151
nm1424486	Heather Moore Byerley	\N	\N	actress	tt0373151
nm1424488	Béla Bács	\N	\N	actor	tt0075305
nm1424489	Ibolya Bárdosi	\N	\N	costume_designer,costume_department,production_designer	tt0479997,tt2210769,tt1161864,tt1486192
nm1424490	Miklós Bártfai	\N	\N	production_manager	tt0361684,tt1565004,tt0318601,tt1255484
nm1424491	Béjo	\N	\N	actor	tt0404921,tt0376414,tt0224209
nm1424492	Daniel Böhm	\N	\N	director,writer,camera_department	tt0381691,tt0454109,tt0488192,tt0488140
nm1424493	Franz Böswart	\N	\N	camera_department	tt1056481,tt0149910,tt2759652,tt0309049
nm1424495	Alicia Cabrera	\N	\N	writer	tt0211822,tt0181816,tt0370187,tt1447538
nm1424496	Fernando Cabrita	\N	\N	editor,writer	tt0257760,tt0257529,tt0786761,tt0099689
nm1424497	Virgilia Cabrita	\N	\N		tt0374570
nm1424498	Maria Grazia Cacciamani	\N	\N	miscellaneous	tt0211727
nm1424499	Patrizia Cafiero	\N	\N	manager,miscellaneous,publicist	tt6085482,tt2049388,tt1724553,tt0211727
nm1424500	Nick Cage	\N	\N	actor	tt0210189
nm1424501	Massimo Calandri	\N	\N	production_manager	tt0032734
nm1424503	P. Calizaya	\N	\N		\N
nm1424504	Cathleen Callaway-Nunez	\N	\N	production_manager	tt0100151
nm1424505	Eugene Callendar	\N	\N	actor	tt0086687,tt0374923
nm1424506	Pau Calpe	\N	\N	producer	tt0376650,tt0365899,tt0411542,tt0765255
nm1424507	Salvador Muñoz Calvo	\N	\N	actor	tt0073518
nm1424508	Chloé Cambournac	\N	\N	production_designer,art_department,set_decorator	tt2461594,tt0237534,tt0393157,tt1935896
nm1424509	Todd M. Camhe	\N	\N	producer,writer,actor	tt1975251,tt1185610,tt0376720,tt3082920
nm1424510	Graham Campbell	\N	\N	miscellaneous	tt0343252
nm1424511	Joan Capavadall	\N	\N	actor	tt0376838
nm1424512	Ken Capelli	\N	\N	art_department	tt0395101,tt0190420
nm1424513	Francis Caquant	\N	\N	editor	tt0258334
nm1424514	Cristina Caras Lindas	\N	\N	actress	tt2130038,tt4995444,tt1556076,tt1524291
nm1424515	Geoffrey Card	1978	\N	writer,cinematographer,editor	tt0376850,tt0413224,tt2799210
nm1424516	Gabriella Cardazzo	\N	\N	director	tt0376672
nm1424517	Jeanette Carlisle	\N	\N	actress	tt0844356,tt0347585
nm1424518	Armando Carranza	\N	\N	producer,miscellaneous,director	tt0367383,tt0417074,tt0397007,tt1154997
nm1424519	Carlota Carrera	\N	\N	costume_designer	tt0376838,tt0471644
nm1424520	Justin Carter	\N	\N	director,writer,editor	tt6228760,tt2876460,tt6323718,tt7532226
nm1424521	Pleght Cartwright	\N	\N	miscellaneous	tt0116826
nm1424522	Isabel Casanova	\N	\N		tt0206962
nm1424523	Mark P. Case	\N	\N	make_up_department,actor,special_effects	tt0094761,tt0183071,tt0183157,tt0182958
nm1424524	Joe Casey	\N	\N	writer,producer,miscellaneous	tt1114855,tt0760437,tt2245084,tt1722512
nm1424525	Daniella Castagno	\N	\N	writer	tt5527072,tt2070922,tt3432174,tt0458214
nm1424526	Néstor Castagno	\N	2005	writer,actor	tt0377272,tt0458214,tt0377232,tt0379664
nm1424527	Carmelo Castro	\N	\N	writer	tt2002188,tt1330598,tt4384928,tt0368492
nm1424528	Julieta Caviglia	\N	\N	actress	tt0376871
nm1424530	Fathia Chaabane	\N	\N	actress	tt0091470
nm1424531	Wray Chafin	\N	\N	sound_department	tt0077614,tt0070222
nm1424532	Rana Chakravarti	\N	\N	assistant_director	tt0087886
nm1424533	Sujit Chakravarti	\N	\N	assistant_director	tt0087886
nm1424535	Gimo Chanphianamvong	\N	\N	visual_effects	tt0118884,tt0120685,tt0268978,tt0343818
nm1424536	Léa Chanteau	\N	\N	actress	tt0365627
nm1424537	Wassila Chaouki	\N	\N	actress	tt0091470
nm1424538	Taurean Charles	\N	\N		tt0377001
nm1424539	Haridas Chattopadhyay	\N	\N	assistant_director	tt1587741,tt1590035,tt7351230,tt0087886
nm1424540	Anne Chauvin	\N	\N	assistant_director	tt0095710
nm1424541	Gerry Cheevers	1940	\N		tt0281438
nm1424542	Hayat Cheik	\N	\N	actress	tt0376569
nm1424543	Sergey Chekrygin	\N	\N	stunts,actor	tt0110604,tt3072482,tt1093357,tt0120125
nm1424544	Kunyi Chen	\N	\N	director,animation_department	tt0376157,tt0279443
nm1424545	Peter Chen Ho	1929	1970	actor	tt0186198,tt0212508,tt0057989,tt0205336
nm1424546	Shui-Cheng Cheng	\N	\N	music_department	tt0083618
nm1424547	Myeong-Kwan Cheon	\N	\N	writer	tt0164092
nm1424548	St.N.S. Nadya Cherepova	\N	\N	miscellaneous	tt0376792
nm1424549	Ivaylo Chernev	\N	\N	actor	tt0376539
nm1424550	Alejandro Chernov	\N	\N	producer	tt1252536,tt0376437
nm1424551	Patricio Cherri	\N	\N	actor	tt0202197,tt0410973,tt0191745
nm1424552	Michel Chesneau	\N	\N	actor	tt1661420,tt1308736,tt0473753,tt0299081
nm1424553	Sam Cheung	\N	\N	actor,miscellaneous	tt5371090,tt0116826
nm1424554	Olivier Chiabodo	\N	\N	producer	tt2190581,tt3749194,tt0476082,tt0376402
nm1424556	Ching Leung	1981	\N	actress	tt0369750,tt0303876
nm1424557	Jung Soon Choi	\N	\N	cinematographer,camera_department	tt1728197,tt1307453,tt2086805,tt6017312
nm1424558	Yong-ho Choi	\N	\N	producer	tt0376594
nm1424559	Susan Cholopisa	\N	\N	actress	tt0376558
nm1424560	Ali Chommakh	\N	\N	actor	tt0261706
nm1424561	Emmanuelle Choppin	\N	\N	writer	tt0423713,tt0372641,tt0172014,tt0470633
nm1424562	Abhijit Chowdhury	\N	\N	writer,director,composer	tt4935836,tt3329526,tt4518414
nm1424563	Terry Christen	\N	\N	writer	tt0376932
nm1424564	Ilona Christen	1951	2009		tt1479113,tt0376450,tt0472005,tt0777151
nm1424565	Gilda Christensen	\N	\N	director,writer	tt0376932
nm1424566	Elena Christiana	1977	\N	actress	tt0273169,tt0132512
nm1424567	Kris Christianson	\N	\N	actor,stunts	tt0466487,tt0376839
nm1424568	Hedina Christiner	\N	\N	actress	tt0309275
nm1424569	Marlene Christopher	\N	\N	actress	tt0350869
nm1424570	Jun Chuma	1970	\N	sound_department,composer,director	tt1135570,tt1135576,tt1135601,tt1135583
nm1424571	Jamie Churchouse	\N	\N	art_department	tt0903624,tt0988045,tt0414387,tt0289043
nm1424572	Adam C. Edwards	1979	\N	stunts,actor,miscellaneous	tt1951265,tt2820852,tt1951266,tt0430357
nm1424573	Chris Cinnamon	\N	\N	assistant_director,miscellaneous,director	tt0978766,tt1981107,tt1094229,tt4309834
nm1424575	King Clancy	1903	1986	actor	tt5253598
nm1424576	Hal Cleaveland	\N	\N	actor	tt0143353,tt0101950,tt0113726,tt0107506
nm1424577	Miles Clennell	\N	\N	editorial_department,editor,visual_effects	tt3314154,tt2582940,tt0251613,tt0115286
nm1424578	Herb Clevenger	\N	\N	actor	tt0376983
nm1424579	Aldo Climati	\N	\N	cinematographer	tt0278329
nm1424580	Eimear Clonan	\N	\N	location_management,animation_department,assistant_director	tt0349683,tt0435687,tt0111419,tt0221559
nm1424582	Petina Cockburn	\N	\N	miscellaneous	tt0243210
nm1424583	Isaac J. Congdon	\N	\N	miscellaneous	tt0242193
nm1424584	Sharon Cohen-Alfia	\N	\N	costume_department,costume_designer	tt0119270,tt0231041
nm1424585	Stéphane Collas	\N	\N	art_director,production_designer	tt0170738,tt0257529
nm1424586	Anne Collomb-Blake	\N	\N	actress	tt0284387
nm1424588	Jaime Coloma	\N	\N	producer	tt0346420,tt0463833,tt0480313,tt5637428
nm1424589	Luigi Coluzzi	1930	2014		tt0048431
nm1424590	Susanne Concha-Emmerich	\N	\N	miscellaneous	tt0333611
nm1424591	Padraic Confrey	\N	\N	talent_agent,actor	tt0309275
nm1424592	Cong Xiao	\N	\N	actor	tt2165735,tt2240937,tt1055300,tt0110081
nm1424593	Lucian Connole	\N	\N	actor	tt0376918
nm1424594	Stephen Cook	\N	\N	special_effects,visual_effects	tt0373151,tt0236859,tt0246460
nm1424595	Johnny Cooper	\N	\N		tt0376214
nm1424596	Katie Corcoran	\N	\N	actress	tt4251262,tt0376558,tt3806972
nm1424597	Meyra Cordova	\N	\N	actor	tt0375896,tt0438575
nm1424598	Roland Cornelis	\N	\N	camera_department	tt0257529
nm1424599	Belinda Cornish	\N	\N	actress,writer,stunts	tt1073668,tt1541718,tt2388250,tt0376839
nm1424600	Cyrus Coroni	\N	\N	actor	tt0375896
nm1424601	Sinead Corrigan	\N	\N	actress	tt0376796
nm1424602	Adriana Cortese de Bisis	\N	\N	miscellaneous	tt0096202
nm1424603	Benji Cossa	\N	\N	soundtrack,composer	tt0365960
nm1424604	Ellen M. Costigan	\N	\N	miscellaneous	tt0245573
nm1424605	Paul Cotgrove	\N	\N	director,writer,producer	tt4072418,tt0376625
nm1424606	Linda Cotterill	\N	\N	writer,producer	tt0376551,tt1900963
nm1424607	Julien Courbet	1965	\N	writer,producer,actor	tt6027452,tt2878232,tt1952642,tt4294012
nm1424608	Gisèle Courcoux	\N	\N	visual_effects,production_manager	tt0428803,tt0346491,tt0414852,tt0416496
nm1424609	Anja Course	\N	\N	producer,miscellaneous	tt0218000,tt0388787
nm1424610	Diane Covill	\N	\N	art_department	tt0376282,tt0376281
nm1424611	Dollar Store Cowboy	\N	\N	actor	tt0266634
nm1424612	Daniel James Cox	\N	\N	art_department,visual_effects,animation_department	tt2250912,tt0486576,tt1219827,tt1430132
nm1424613	Pilar Cox	\N	\N	actress	tt0376440,tt0379636,tt0379137,tt0379646
nm1424614	Deborah Creaven	\N	\N	production_manager,miscellaneous	tt0375518,tt1636406,tt3770700,tt0455962
nm1424615	Grace Creech	\N	\N	actress	tt0372429
nm1424616	Hannah Crick	\N	\N	art_department	tt0845952,tt0375920,tt0289043,tt0379240
nm1424617	Todd Croak-Falen	\N	\N	miscellaneous,producer,writer	tt0360757,tt1556555,tt0775470,tt1181606
nm1424618	Caitlin Cronenberg	1984	\N	camera_department,actress,costume_department	tt1486834,tt1921064,tt2172584,tt2316411
nm1424619	Richard Crossman	1907	1974	writer	tt0376816,tt3455796,tt2700192,tt0393012
nm1424620	Timmy Cruz	\N	\N	actress	tt1836451,tt1235875,tt0376713,tt2057442
nm1424621	Italo Cucci	\N	\N	writer	tt0445135,tt0139681
nm1424622	Jaime Cuesta	\N	\N	cinematographer,camera_department	tt0206962,tt0165656
nm1424623	Ivanka Guloznic	\N	\N	editorial_department	tt0051693,tt0055059,tt0056366,tt0050932
nm1424624	Jay Curcuru	\N	\N	editorial_department	tt0118870
nm1424625	Alicia Curmona	\N	\N	actress	tt0089794
nm1424626	Robin Custeau	\N	\N	actor	tt0159883,tt0285574,tt0276976
nm1424627	Matías Cutro	\N	\N	actor	tt0462474,tt0315704
nm1424628	Hernan Czudnoswki	\N	\N	actor	tt0374090
nm1424629	Esteban Cánepa	\N	\N	director,writer,casting_director	tt0800964,tt0377817,tt0434226,tt0375737
nm1424630	Juan María Ruiz Córdoba	1971	\N	writer,producer,miscellaneous	tt0297174,tt0231040,tt0376650,tt3214648
nm1424631	Leonel D'Agostino	\N	\N	writer,director,producer	tt1886740,tt3685428,tt5614612,tt1847067
nm1424632	Stéphane D'Aguano	\N	\N	camera_department	tt0312093
nm1424633	Dolores Cahen D'Anvers	\N	\N		tt0296434,tt0376451,tt3627790
nm1424634	Robert D'Lorrio	\N	\N	actor	tt0095477
nm1424635	Alessandro D'Ottavio	\N	\N		tt0048431
nm1424636	Valerie Da Motta	\N	\N	actress	tt0187448,tt0110034,tt0110210
nm1424637	Madeleine Daevers	\N	\N	actress	tt0124924
nm1424638	Will Daly	\N	\N		tt0137846
nm1424640	Sergey Damyanov	\N	\N	actor	tt0376539
nm1424641	Stefan Danbauer	\N	\N	costume_department,costume_designer	tt0309049,tt0989603
nm1424642	Gabrielle Danchick	\N	\N	actress	tt0100151
nm1424643	E. Daniels	\N	\N	music_department,composer	tt0074730,tt0109117,tt0259322,tt0087886
nm1424644	Nikos Danikas	\N	\N	composer,music_department	tt5219480,tt1503124,tt1210154,tt0318877
nm1424645	Marija Danira	1915	1993	actress	tt0181636,tt1080846,tt0123107,tt0415335
nm1424646	Matthew Darragh	\N	\N	director,animation_department,actor	tt2113022,tt1173956,tt4408168,tt2746314
nm1424647	Bablu Das	\N	\N	costume_department,costume_designer	tt0368559,tt0080856,tt0101279,tt0087328
nm1424648	Gopal Das	\N	\N	producer,director,composer	tt0087886,tt1561358
nm1424649	Suren Das	\N	\N	production_manager,miscellaneous	tt0054005,tt0057277,tt0308342,tt1589985
nm1424650	Dimitris Datsios	\N	\N	actor	tt0112285,tt0220275,tt6403620
nm1424651	Lyazat Dautova	\N	\N	actor	tt0376746
nm1424652	Dean Davey	\N	\N	camera_department,assistant_director,editor	tt1661820,tt0462522,tt1463395,tt0991150
nm1424654	Zora Davidovic	\N	\N	costume_department	tt0170712
nm1424655	Anastasia Davies	\N	\N	miscellaneous	tt0100151
nm1424656	Nigel Davies	\N	\N	editor	tt5282102,tt0420369,tt0480762,tt0343252
nm1424657	Wilma Davis	\N	\N	miscellaneous,producer	tt0419843,tt0285531,tt0206501,tt0166276
nm1424658	Bennett Davlin	\N	\N	writer,producer,director	tt0418879,tt0288045,tt1282038,tt0441036
nm1424659	Dai Lili Dawson	\N	\N	actress	tt0373151,tt2475766
nm1424660	Laura Dias	\N	\N	actress	tt0914387,tt2186663,tt1595859,tt0460622
nm1424661	France De Griessen	\N	\N	actress	tt0284387,tt0114227,tt2418298,tt0385406
nm1424662	Jaypee De Guzman	\N	\N	actor,soundtrack	tt0375032,tt4003338,tt1345520,tt0167458
nm1424663	Aisha De Haas	\N	\N	actress,soundtrack	tt0294870,tt0314630,tt0445922,tt6346162
nm1424664	Peter De La Billiere	\N	\N		tt0795389,tt0407290,tt2832884,tt0376214
nm1424665	Ferruccio De Lorenzo	\N	\N	producer	tt0211727,tt0299263
nm1424666	Rosa De Majo	\N	\N	actress	tt0048555,tt0048431
nm1424667	Kyle DeAngelo	\N	\N	miscellaneous,art_department,director	tt0427392,tt0329774,tt0465234,tt0337978
nm1424668	Melissa De Santis	\N	\N	visual_effects,miscellaneous,actress	tt0499549,tt1843866,tt0383574,tt0107688
nm1424669	Tony Deane-Drummond	1917	2012		tt0376214,tt0181260
nm1424670	Gil Decamp	\N	\N	camera_department,cinematographer	tt1257562,tt2805168,tt0112366,tt0830161
nm1424671	Françoise Decupère	\N	\N	casting_department,miscellaneous	tt0482088,tt0427047,tt0372641,tt0387952
nm1424672	Osvaldo Decurnez	\N	\N	camera_department	tt0375710
nm1424673	Sagi Jessie Degon	\N	\N	actor	tt0813132,tt0361682,tt0390969,tt0476703
nm1424674	Anne Degremont	\N	\N	miscellaneous	tt1735200,tt2392326,tt1817191,tt2752200
nm1424675	Hamadi Dekhil	\N	\N	actor	tt0091470
nm1424676	Greg Dekirmenjian	\N	\N	actor	tt0376569
nm1424677	Emil Dekov	\N	\N	music_department	tt0333611
nm1424678	Francisco Del Río	\N	\N	composer,actor	tt0376549,tt2454162,tt2454832,tt2455914
nm1424679	Lars Dela	\N	\N	miscellaneous,editorial_department,sound_department	tt0870984,tt0342735,tt1527186,tt0276919
nm1424680	Rick Demarest	\N	\N	miscellaneous	tt0116826
nm1424681	Marcelo Demattei	\N	\N	director	tt0376413
nm1424682	Spiros Demenagas	\N	\N	writer	tt0263543,tt0207290,tt0257626
nm1424683	Aydin Demir	\N	\N	actor	tt0381234,tt0400429,tt0377397,tt0376997
nm1424684	Frédéric Demontfaucon	1973	\N		tt0376916
nm1424685	Theo P. Demos	\N	\N	art_department	tt0095484,tt0448179
nm1424686	Isabella Derflinger	\N	\N	costume_designer,costume_department,actress	tt4352342,tt1754568,tt2252796,tt2013256
nm1424687	Sandra Crisafulli	\N	\N	actress	tt0309049
nm1424688	Carola Dertnig	\N	\N	director,writer,producer	tt0376860,tt3614002
nm1424689	Manoj Desai	\N	\N	actor,producer,miscellaneous	tt5818658,tt0117878,tt0104607,tt0172761
nm1424690	Mihalis Desilas	\N	\N	actor,director	tt1147657,tt1661253,tt0215967,tt1087555
nm1424691	Eric Deuxfleurs	\N	\N	editor	tt7564246,tt7564258,tt0416097,tt0376950
nm1424693	Jeff Deverett	\N	\N	producer,actor,director	tt6208950,tt5224012,tt3977462,tt1289413
nm1424694	Shobha	\N	\N	actress	tt7033876,tt0154182,tt1057881,tt0378237
nm1424695	Leon Dewan	\N	\N	composer	tt4040868,tt0372429,tt0972403,tt4109636
nm1424696	Dhiren	\N	\N	actor	tt1422763,tt0374812,tt0235741
nm1424697	Jamila Dhrif	\N	\N	actress	tt0091470
nm1424698	Ganesh Dhungana	\N	\N	miscellaneous	tt0376559,tt0486531
nm1424699	Ida Di Genova	\N	\N	miscellaneous	tt0211727
nm1424700	Aldo Di Tullio	\N	\N	camera_department	tt0258334
nm1424701	Claudia DiFolco	\N	\N	actress,writer	tt0337917,tt0371433,tt1477076,tt1721491
nm1424702	Vin Dickse	\N	\N	actor	tt0376871
nm1424703	Mike Dieffenbach	\N	\N	producer,writer,miscellaneous	tt2852872,tt0320052,tt5884792,tt2317088
nm1424705	Rodney Dillard	1942	\N	actor,soundtrack,composer	tt0082989,tt0079826,tt0053479,tt0091846
nm1424706	Lyuben Dilov-Bashta	1927	2008	writer	tt0376699
nm1424707	Francis Dimbourg	\N	\N	camera_department	tt0257529
nm1424708	Elias Demetriou	\N	\N	editor,director,writer	tt1920925,tt1160534,tt5178998,tt1916657
nm1424709	Orestis Dimitriou	\N	\N	actor,miscellaneous	tt6975136,tt0254925,tt1869596,tt0200416
nm1424710	Bozhidar Dimitrov	\N	\N	actor	tt0375152
nm1424711	Yordan Dimitrov	\N	\N	camera_department	tt0376802,tt0250982,tt0376792
nm1424712	Petrana Dimitrova	\N	\N	miscellaneous	tt0235952
nm1424713	Kimon Dimopoulos	\N	\N	actor,set_decorator	tt0136481,tt0177698,tt0136133,tt0230526
nm1424714	Giorgos Diplas	\N	\N	actor,set_decorator	tt0254925,tt0101990,tt1748068
nm1424716	Mostefa Djebbari	\N	\N	camera_department	tt0422720,tt0344510,tt0258463,tt0211915
nm1424717	Trajko Djeorgiovski	\N	\N		\N
nm1424719	Velichko Dobrinov	\N	\N	miscellaneous	tt0235952
nm1424720	Ivan Dobronravov	1989	\N	actor,writer	tt0376968,tt1697986,tt2152829,tt3774988
nm1424721	Ninka Dolega	\N	\N	actress	tt0376883
nm1424724	Chocho Domínguez	\N	\N	director	tt0315704
nm1424725	Gemma Doorly	\N	\N	actress,writer,producer	tt6280594,tt4320944,tt0170930,tt0804286
nm1424727	Graham Dowling	\N	\N	art_department,actor	tt0115105,tt0243210,tt0253556,tt0337792
nm1424728	Fiona Doyle	\N	\N	actress	tt0412602,tt1957970,tt0205513,tt6231104
nm1424729	László Dr. Sági	1942	\N	sound_department,miscellaneous	tt0489742,tt0429889,tt2297914,tt4817900
nm1424730	Gene Drabek	\N	\N	actor	tt0116826,tt0082984,tt0117704
nm1424732	Isabelle Dragol	\N	\N	actress	tt0284277
nm1424733	Zsuzsa Dreilinger	\N	\N	location_management,production_manager,miscellaneous	tt0158419,tt0167595,tt0164267,tt0146385
nm1424734	Geralyn White Dreyfous	\N	\N	producer,miscellaneous,executive	tt2241351,tt0486531,tt2400463,tt2120152
nm1424735	Jérôme Dreyfus	\N	\N	actor	tt0346366,tt0461733,tt0173548,tt0376916
nm1424736	Ernesto Duarte	1922	1988	soundtrack	tt0277395,tt6066670
nm1424737	Iris Dubs	\N	\N	writer	tt2759376,tt0401947,tt0147776,tt1321317
nm1424738	Amanda Duckett	\N	\N	producer	tt0376755,tt0376739
nm1424739	Devin The Dude	\N	\N	soundtrack,actor,composer	tt0208003,tt0116531,tt0255819,tt0855794
nm1424740	Seamus Duffy	\N	\N	actor,composer,cinematographer	tt1778197,tt1298699,tt1293551,tt1597742
nm1424741	Helen Dugard	\N	\N	make_up_department	tt0369324,tt0138392
nm1424742	Brian Duguay	\N	\N	actor	tt0309275
nm1424743	Luciana Dulizky	\N	\N	actress	tt1726888,tt0366137,tt0346765
nm1424744	Sylvain Dumaine	\N	\N	cinematographer,animation_department	tt0296470,tt5972888
nm1424745	Woody Dumart	1916	2001		\N
nm1424746	Elena Dunaykina	\N	\N	art_department,camera_department	tt0112460,tt0110604
nm1424747	Liz Dunlap	\N	\N	miscellaneous,actress	tt0337919,tt0345387,tt1066310
nm1424748	Leo Dunn	\N	\N	actor,visual_effects	tt0376645,tt3364406,tt2157408,tt3790306
nm1424749	Aaron Dunsay	\N	\N	miscellaneous,assistant_director,producer	tt1633334,tt0382357,tt0473514,tt0268978
nm1424750	Lea Dusak	\N	\N	make_up_department	tt0368861
nm1424751	Mariann Dusseldorp	\N	\N	miscellaneous	tt0074605
nm1424752	Shmulik Duvdevani	\N	\N		tt0377013,tt1429436,tt3672970
nm1424753	Lili Dyer	\N	\N	actress	tt0309275
nm1424754	Lotfi Dziri	\N	2013	actor	tt1302559,tt0397388,tt1701210,tt1239430
nm1424755	Alvaro Díaz	\N	\N	writer,director,soundtrack	tt1319695,tt2163694,tt1539205,tt0404636
nm1424757	Corinne Eckenstein	\N	\N	actress	tt0100244,tt0107070,tt1634348
nm1424758	Joyce Edorh	\N	\N	camera_department,director,actress	tt2493230,tt0759057,tt2859718,tt0380773
nm1424759	Juan Manuel Egaña	\N	\N	producer	tt1712517,tt1319695,tt0404636,tt1757939
nm1424760	Tamara Eichhorn	\N	\N	producer	tt0343252
nm1424761	Jonee Eisen	\N	\N	writer,producer	tt0372429
nm1424762	Margit Ekman	\N	\N	actress	tt0133893
nm1424763	Hassan El Amir	\N	\N	actor	tt0072782
nm1424764	Khaled El Bibi	\N	\N	actor	tt0292217
nm1424765	Rabia El Bouhati	\N	\N	assistant_director,director,writer	tt0229226,tt0339553,tt0765106,tt0485423
nm1424766	Colonel El Jaouhari	\N	\N	miscellaneous	tt0320661,tt0265086,tt0240510
nm1424767	Abderrahmane El Rachi	\N	\N	actor	tt0116842
nm1424769	Sun Electric	\N	\N	composer	tt0110384
nm1424770	Joanne Elefenbaum	\N	\N	actress	tt0376797
nm1424771	Amir Eliyahu	\N	\N	make_up_department	tt0231041,tt0925424
nm1424772	Perry E. Ellis	\N	\N	art_department	tt1068680,tt0356910,tt0421715,tt0338526
nm1424773	Yvonne Elm	\N	\N	miscellaneous	tt0360295
nm1424774	Bjørn Elmquist	1938	\N		tt0939787,tt2356269,tt0341957
nm1424775	Martina Elsner	\N	\N	miscellaneous	tt0110604
nm1424776	Soula Emmanouil	\N	\N	actress	tt0135484,tt0140008,tt0184746,tt0136686
nm1424778	Marie-Emilie Enjolras	\N	\N	actress	tt0229930,tt1780701
nm1424779	Susanne Eppensteiner	\N	\N	art_department,camera_department,transportation_department	tt0149910,tt0309049,tt0119149,tt4454246
nm1424780	Ertan Erdögan	\N	\N	director,writer,cinematographer	tt1498175,tt0209141
nm1424781	Jerine Jervoso Erice	\N	\N	actor	tt0376797
nm1424782	Roger Erickson	\N	\N	stunts	tt0097334
nm1424783	Jan Eriksson-Tillberg	\N	\N	camera_department	tt0333611
nm1424784	Alfred Erlbacher	\N	\N	actor	tt0100244
nm1424785	Jan Morten Ertsaas	\N	\N	miscellaneous	tt0376665
